question,answer,category,sub_category,fatwa_number,date,url
مفتی صاحب حدیث کا مفہوم سمجھائیں '' مرنے والا اور مارنے والا دونوں  جہنمی ہیں '' آج کل جو بے گناہ مررہے ہیں، کیا وہ بھی جہنمی ہوئے  یا کچھ اور مطلب ہے؟,واضح ہو کہ سوال میں ذکر کردہ جملہ '' مرنے والا اور مارنے والا دونوں جہنمی ہیں '' حدیث کا ایک ٹکڑا ہے ۔جبکہ مکمل حدیث کا مفہوم یہ ہے کہ ''جب دو مسلمان ایک دوسرے  کے خلاف مارنے کیلیے تلوار اٹھالیں تو ان میں مارنے والا اور مرنے والا دونوں  جہنمی ہونگے ۔پوچھاگیا اے اللہ کے رسولؐ !قاتل کے بارے میں تو یہ بات سمجھ میں آتی ہے، پر مقتول کے ساتھ یہ معاملہ کیوں؟ تو فرمایا:کیونکہ اس نے بھی دوسرے کو قتل کرنے کا ارادہ کر لیا تھا ۔ [اگر وہ اسے نہ مارتا تو یہ اسے ماردیتا ]۔ جہاں تک آج کل کے بے گناہ مرنے والوں کا تعلق ہے تو وہ اس حدیث کے تحت داخل نہیں ۔,قرآن و حدیث,تحقیق و تخریج حدیث,18660,0000-00-00,https://www.onlinefatawa.com/view_fatwa_unicode/18660/%E2%80%99%E2%80%99-%D9%85%D8%B1%D9%86%DB%92-%D9%88%D8%A7%D9%84%D8%A7-%D8%A7%D9%88%D8%B1-%D9%85%D8%A7%D8%B1%D9%86%DB%92-%D9%88%D8%A7%D9%84%D8%A7-%D8%AF%D9%88%D9%86%D9%88%DA%BA-%D8%AC%DB%81%D9%86%D9%85%DB%8C-%DB%81%DB%8C%DA%BA%E2%80%98%E2%80%98-%D8%B3%DB%92-%DA%A9%DB%8C%D8%A7-%D9%85%D8%B1%D8%A7%D8%AF-%DB%81%DB%92%D8%9F
السلام علیکم  !سر پر عمامہ شریف رکھنے کی کوئی حدیث بھیج دیجیے ۔,ذیل میں چند احادیث مبارکہ مع ترجمہ درج کی جارہی ہیں ملاحظہ ہو: (۱)۔ فی شمائل الترمذی : عن جابر - رضی اللہ عنہ - قال :دخل النبی – صلی اللہ علیہ و سلم - مکۃ یوم الفتح و علیہ عمامۃسوداء۔اھ ( ص: 8) ترجمہ:حضرت جابر رضی اللہ عنہ سے روایت ہے کہ نبی کریم ﷺ فتح مکہ کے دن مکہ شریف داخل ہوئے، آپ کے سر مبارک پر کا لی پگڑی تھی ۔ (۲)۔ وفیہ ایضاً:جعفر بن عمرو بن حریث عن ابیہ انّ النبی– صلی اللہ علیه وسلم -  خطب الناس و علیہ عمامۃ سوداء اہ (ص8) ترجمہ :حضرت جعفر اپنے والد عمرو بن حریث  رضی اللہ عنہ سے نقل کرتے ہیں کہ نبی کریم ﷺ نے لوگوں کو خطبہ دیا، جبکہ آپ کے سر مبارک پر کالی پگڑی تھی ۔ (3)۔ وفیہ ایضاً: عن ابن عمر - رضی اللہ عنہ- قا ل: کا ن النبی  – صلی اللہ علیه وسلم -  اذا اعتم سدل عمامۃ بین تفیہ۔اھ(ص8) ترجمہ: حضرت ابن عمر رضی اللہ سے روایت ہے کہ نبی کریم ﷺجب عمامہ باندھ لیتے تو اس کے شملے کو اپنے دونوں کندھوں کے درمیان چھوڑدیتے ۔ واللہ أعلم بالصواب!,قرآن و حدیث,تحقیق و تخریج حدیث,18261,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/18261/%D8%B3%D8%B1-%D9%BE%D8%B1-%D8%B9%D9%85%D8%A7%D9%85%DB%81-%D9%BE%DB%81%D9%86%D9%86%DB%92-%DA%A9%DB%92-%D8%A8%D8%A7%D8%B1%DB%92-%D9%85%DB%8C%DA%BA-%D8%A7%D8%AD%D8%A7%D8%AF%DB%8C%D8%AB-%D9%85%D8%A8%D8%A7%D8%B1%DA%A9%DB%81
کیا فرماتے ہیں علماء ِکرام و مفتیانِ عظام اس حدیث کے بارے میں کہ رسول اللہﷺ کی بارگاہ میں ذوی الخیر نامی شخص نے گستاخی کی جس کی نشانیاں تھیں،۱۔داڑھی، ۲۔سرسے گنجا، ۳۔ شلوار اوپر گال بھرے ہوئے، ۴۔آنکھیں پنسی ہوئی، ۵۔پیشانی ظاہر، مزید آپ نے فرمایا کہ اس سے قوم نکلے گی۔ آج کل بریلوی دیوبندیوں پر فٹ کرتے ہیں کہ وہ پانچ نشانیاں اور رسول اللہ کا فرمان  حلق سے نہیں اترے گا مسلمان کو قتل غیروں کی مد۔۔ کیاصحیح ہے؟,حدیث شریف کے جو الفاظ ہیں وہ یہ ہیں ’’يخرج من ضئضئ هذا قوم‘‘ کہ اس آدمی کے نسب سے ایسی قوم نکلےگی اور بتصریحِ محدثین اس کی قوم سے حضرت علی کرم اللہ وجہہ کے زمانے میں ایسے لوگ نکلے تھے جو خوارج کے نام سے تاریخ کی کتابوں میں یاد کیے جاتے ہیں، اس لیے حدیث میں آدمی کی تعیین کےلیے درج صفات یا علامات کو کسی مخصوص شخص یاجماعت پر فٹ کرنا دیانت کے خلاف اور تعصّب پر مبنی حرکت ہے جس سے  احتراز لازم ہے۔,قرآن و حدیث,تحقیق و تخریج حدیث,21490,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/21490/%DB%8C%D8%AE%D8%B1%D8%AC-%D9%85%D9%86-%D8%B6%D8%A6%D8%B6%D8%A6-%DB%81%D8%B0%D8%A7-%D9%82%D9%88%D9%85-%D9%88%D8%A7%D9%84%DB%8C-%D8%AD%D8%AF%DB%8C%D8%AB-%DA%A9%DB%8C-%D9%85%D8%B1%D8%A7%D8%AF
کیا فرماتے ہیں علماء ِکرام و مفتیان ِعظام اس مسئلہ کے بارے میں کہ میں نے فیس بک پر ایک حدیث پڑھی ہے کہ خربوزہ کھانے میں تاخیر نہ کرو، میں نے وہ حدیث کسی حوالے کے بغیر اپنے دوستوں کو سنائی وہ کہتے ہیں  کہ ایسی کوئی حدیث نہیں ہے۔ براہ ِکرم اس کے بارے میں راہنمائی فرمائیں، اب چونکہ میں نے اسے بغیر تحقیق  آگے پھیلایا ہے تو اس کےبارے میں میرے لیے کیا حکم ہے؟ یہ میں نے جان بوجھ کر نہیں کیا ہے۔,بغیر تحقیق اس طرح کی عبارت کو حدیث کا درجہ دینا اور آگے ایس، ایم، ایس کرنا درست نہیں ، بلکہ بسااوقات اس سے بجائے فائدہ ہونے کے گمراہی پھیلنے کاشدید اندیشہ ہوتا ہے، اس لیے سائل کو چاہیے کہ آئندہ کسی محقق عالم سے حدیث یا مسائل کی تحقیق کر اکر آگے بھیجنے کا اہتمام کرے۔ جبکہ مذکور عبارت کا حدیث ہونے کی تحقیق نہ ہو سکی۔,قرآن و حدیث,تحقیق و تخریج حدیث,22055,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/22055/%E2%80%99%E2%80%99%D8%AE%D8%B1%D8%A8%D9%88%D8%B2%DB%81-%DA%A9%DA%BE%D8%A7%D9%86%DB%92-%D9%85%DB%8C%DA%BA-%D8%AA%D8%A7%D8%AE%DB%8C%D8%B1%D9%86%DB%81-%DA%A9%D8%B1%D9%88%E2%80%98%E2%80%98-%D8%AD%D8%AF%DB%8C%D8%AB-%DB%81%DB%92-%DB%8C%D8%A7-%D9%86%DB%81%DB%8C%DA%BA%D8%9F
محترم جناب! السلام علیکم و رحمۃ اللہ و برکاتہ کیا حضرت عائشہ کی کوئی حدیث ہے ، جس کا مفہوم یہ ہے کہ ’’کبھی کھبار دو تین دن تک کھانے کے لۓ کچھ نہیں ہوتا تھا ، سوائے دو کالی چیزوں کے ’’ یعنی پانی اور کھجور ، جبکہ آج کل کے سائنسدانوں کا کہنا ہے کہ پانی جب تھوڑی مقدار میں ہو  ،تو اس کا کوئی رنگ نہیں ہوتا اور جب زیادہ مقدار ہو تو نیلا رنگ کا ہوتا ہے ،  براہِ مہربانی حدیث کو با ترجمہ ذکر کیجیے اور اس کی فضیلت واضح کیجیے۔,یہ عربی زبان کا مخصوص اسلوب ہے کہ قرب کی وجہ سے ایک نام دو الگ چیزوں کے لۓ استعمال کیا جاتا ہے ، جیسے چاند اور سورج کو ’’قمرین‘‘ یعنی دو چاند کہہ دیا جاتا ہے ، حالانکہ چاند اور سورج دونوں کے مستقل نام ہیں ، اسی قاعدہ کے تحت تغلیباً کھجور کے رنگ کی سیاہی کی وجہ سے پانی اور کھجور دونوں کے لۓ ’’اسودین‘‘ کا لفظ استعمال کیا گیا۔,قرآن و حدیث,تحقیق و تخریج حدیث,24232,2014-12-21,https://www.onlinefatawa.com/view_fatwa_unicode/24232/%D9%BE%D8%A7%D9%86%DB%8C-%D8%A7%D9%88%D8%B1-%DA%A9%D8%AC%DA%BE%D9%88%D8%B1-%DA%A9%D9%88-
پوچھنا یہ ہے کہ آپ صلی اللہ علیہ وسلم اور صحابہ کرام رضوان اللہ علیھم اجمعین کے زمانے میں احادیث کی جمع وترتیب نہیں ہوئی تھی ۔اور ہم اس بات کا یقین رکھتے ہیں کہ صحیح بخاری قرآن کریم کے بعد مستند اور مشہور کتاب ہے۔امام بخاریؒ آپﷺکے زمانے کے  ایک صدی بعد پیدا ہوئے ۔امام بخاریؒ فرماتے ہیں کہ میں چھ لاکھ احادیث جانتا ہوں اور میں نے صرف چھ سے سات ہزار احادیث بخاری میں ذکر کی ہیں ۔اس کا مطلب یہ ہوا کہ باقی کی تمام احادیث یا تو ضعیف ہیں یا موضوع۔میرا سوال یہ ہے کہ امام بخاریؒ  آپﷺکے زمانے کے ایک صدی بعد پیدا ہوئے اور اس کے علاوہ اور بھی محدثین کرام آئے تو یہ تمام محدثین کسی حدیث کے صحیح ہونے کے بارے میں کیسے جانتے ہیں ؟,اولاً تو سائل کی یہ بات درست نہیں کہ عہد رسالت اور عہد صحابہ میں احادیث کی جمع وترتیب نہیں ہوئی تھی ،بلکہ حقیقت یہ ہے کہ عہد رسالت میں صحابہ کرام کی ایک جماعت احادیث کو قلمبند کرتی رہی ،جن میں ایسے صحابہ بھی ہیں ، جنہوں نے احادیث کا ایک بڑاذخیرہ رسول اللہ ﷺسے سن کر قلمبند کیا ، نیز احادیث کا ذخیرہ ایسا ہے جو خود رسو ل اللہ ﷺنے املاء کرایا ، اور صحابہ کرام نے اسے محفوظ کیا اور یہی سلسلہ عہد صحابہ میں بھی چلتا رہا، اور پھر تیسری صدی میں باقاعدہ احادیث کی کتابیں لکھی گئیں ۔ جبکہ صحیح بخاری میں ذکر کی گئی احادیث کے علاوہ بھی صحیح احادیث موجود ہیں اور انہوں نے ساری صحیح احادیث کا احاطہ نہیں کیا ، بلکہ انہوں نے اطمینان کیلیے کچھ کڑی شرائط وضع کی تھیں ، چناچہ جو احادیث ان شرائط پر اتریں ،ان کو اپنی کتاب الجامع الصحیح میں ذکر کیا ۔جبکہ احادیث مبارکہ جتنی بھی آئیں ،وہ معلوم واسطوں سے آئی ہیں ،اور جن افراد کے واسطے سے آئیں، ان کے تمام حالات محفوظ ہیں ، جن کی بنیادپر راویان حدیث کو ضعیف یا وضاع قرار دیا گیا اور احادیث مبارکہ کی وہ قسمیں وجود میں آئیں ۔,قرآن و حدیث,تحقیق و تخریج حدیث,25300,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/25300/%D8%B5%D8%AF%DB%8C%D9%88%DA%BA-%D8%A8%D8%B9%D8%AF-%D9%BE%DB%8C%D8%AF%D8%A7-%DB%81%D9%88%D9%86%DB%92-%D9%88%D8%A7%D9%84%DB%92-%D9%85%D8%AD%D8%AF%D8%AB%DB%8C%D9%86-%DA%A9%D9%88-%D8%AD%D8%AF%DB%8C%D8%AB-%DA%A9%DB%8C-%D8%B5%D8%AD%D8%AA-%DA%A9%DB%92-%D8%A8%D8%A7%D8%B1%DB%92-%D9%85%DB%8C%DA%BA-%DA%A9%DB%8C%D8%B3%DB%92-%D9%BE%D8%AA%DB%81-%DA%86%D9%84%D8%A7%D8%9F
میں نے نیچے والی حدیث سنی ہے ،لیکن مجھے اس کا حوالہ  نہیں ملا، تو براہِ کرم آپ میری حوالے کے لیے مدد وراہنمائی فرمائیں۔ ’’حضرت جابر رضی اللہ عنہ کا فرمان ہے  میں بدھ کے دن ظہر اور عصر کے درمیان دعا کرتا  ہوں میری دعا قبول ہو جاتی‘‘ (مسند امام احمد) تو یہ حدیث کہا ں ہے اور صحیح حدیث کیا ہے اس کے متعلق؟,مذکور الفاظ میں تو حدیث نہیں ملی کہ ظہر اور عصر کے درمیان دعا کرتا  ہوں تو میری دعا قبول  ہوجاتی، البتہ بدھ کے دن قبولیت دعا کی روایت موجود ہے جس کے الفاظ درج ذیل ہیں: جابر بن عبداللہ رضی اللہ عنہ کی روایت ہے کہ بےشک نبی کریمﷺ نے مسجد فتح میں پیر، منگل، بدھ تین دعا مانگی توبدھ کے دن دونمازوں کے درمیان وہ دعا قبول ہوگئی۔ تو حضورﷺ کے چہرے میں خوشی محسوس ہوئی، تو حضرت جابرؓ فرماتے ہیں کہ مجھے جب بھی کوئی مشکل پیش آتی تو میں اُسی گھڑی (وقت) دعا کا قصد کرتا اور اس میں دعا مانگتا تو میں دعا کی قبولیت کو پہچان لیتا، (یعنی میری دعا قبول ہو جاتی)۔ والله أعلم بالصواب!,قرآن و حدیث,تحقیق و تخریج حدیث,24575,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/24575/%E2%80%99%E2%80%99%D9%85%DB%8C%DA%BA-%D8%A8%D8%AF%DA%BE-%DA%A9%DB%92-%D8%AF%D9%86-%D8%B8%DB%81%D8%B1-%D8%A7%D9%88%D8%B1-%D8%B9%D8%B5%D8%B1-%DA%A9%DB%92-%D8%AF%D8%B1%D9%85%DB%8C%D8%A7%D9%86-%D8%AF%D8%B9%D8%A7-%DA%A9%D8%B1%D8%AA%D8%A7-%DB%81%D9%88%DA%BA%DB%94%DB%94%DB%94-%D8%A7%D9%84%D8%AE-%D8%B1%D9%88%D8%A7%DB%8C%D8%AA-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82:
السلام علیکم ورحمۃ اللہ وبرکاتہ وبعد جناب مفتی صاحب ہمارے ہاں انڈیا گجرات میں فتاویٰ رضویہ کے حوالے سے بریلوی حضرات نے ایک بات حضور اکرمﷺ کی طرف منسوب کرتے ہوئے بتاتے ہیں کہ ایک سال ایسا آئے گا جس میں اولے بہت برسیں گے اور زلزلے کثرت سے آئیں گے اس سال رمضان المبارک کا پہلا اور پندرھواں روزہ جمعہ کا دن ہوگا اور پندرھواں رات کو ایک دھماکہ سنائی دے گا، تو اس جمعہ کی فجر کی نماز پڑھ کر اپنے اپنے گھروں میں داخل ہو جاؤ اور چادر اوڑھ لو پھر ایک چیخنے کی آواز سنائی دے تو فوراً اللہ کو سجدہ کر کے سجدہ میں یہ تسبیح پڑھیں (۱) سبحان القدوس (۲) سبحان القدوس (۳) ربنا القدوس جبتک آواز سنائی دے جو ایسا کرے گا وہ نجات پائے گا (زندہ بچ جائے گا) اور جو ایسا نہیں کرے گا وہ ہلاک ہو جائے گا (مر جائے گا) اس کے بارے میں تحقیق چاہیے امید ہے کہ آپ ہمیں ممنون ومشکور فرمائیں گے فقط والسلام سراج الدین غفرلہ,باوجود تتبع و تلاش کے ہمیں مذکور حدیث کتب حدیث میں نہیں ملی معلوم ہوتا ہے کہ یہ من گھڑت روایت ہے اس لیے سائل کو چاہیے کہ ان لوگوں سے اس کا حوالہ مانگے اگر مل جائے تو ہمیں بھیج دیں تو اس پر مکرر غور کیا جا سکتا ہے۔ واللہ اعلم بالصواب!,قرآن و حدیث,تحقیق و تخریج حدیث,25817,2015-06-23,https://www.onlinefatawa.com/view_fatwa_unicode/25817/%D9%82%DB%8C%D8%A7%D9%85%D8%AA-%DA%A9%DB%92-%D9%82%D8%B1%DB%8C%D8%A8-%D8%AC%D9%85%D8%B9%DB%81-%DA%A9%D9%88-%D9%BE%DB%81%D9%84%D8%A7-%D8%B1%D9%85%D8%B6%D8%A7%D9%86-%D8%A7%D9%88%D8%B1-%D8%AF%DA%BE%D9%85%D8%A7%DA%A9%DB%92-%DA%A9%DB%8C-%D8%A2%D9%88%D8%A7%D8%B2
ایک کتاب میں عمدۃ القاری اور شرح مہذب کا حوالہ دے کر لکھاہے کہ ضعیف حدیث کی نسبت نبی کی طرف کرنا نبی پر جھوٹ بولناہے، اور نبی پر جھوٹ بولنے والے اپنا ٹھکانہ جہنم بنالے، اس کی کیا تفصیل ہے؟ رہنمائی فرمائیں:,مذکور کتابوں میں جو کچھ لکھاہے اس کا مطلب یہ ہے کہ حدیث جس درجہ کی ہو تو اسی انداز میں روایت کی جائے اگر حدیث صحیح ہو تو اسی کے صیغہ کے ساتھ اور ضعیف یا موضوع ہو تو انہی کے الفاظ اور صیغوں کے ساتھ روایت کی جائے وہ مطلب نہیں جو سائل یا مذکور کتاب والے نے سمجھایاہے۔,قرآن و حدیث,تحقیق و تخریج حدیث,27404,2015-12-13,https://www.onlinefatawa.com/view_fatwa_unicode/27404/%D8%B6%D8%B9%DB%8C%D9%81-%D8%AD%D8%AF%DB%8C%D8%AB-%DA%A9%DB%8C-%D9%86%D8%B3%D8%A8%D8%AA-%D8%AD%D8%B6%D9%88%D8%B1%EF%B7%BA-%DA%A9%DB%8C-%D8%B7%D8%B1%D9%81-%DA%A9%D8%B1%D9%86%D8%A7
محترم جناب مفتی صاحب! السلام علیکم ورحمۃ اللہ وبرکاتہ ! «أَصْحَابِي كَالنُّجُومِ فَبِأَيِّهِمُ اقْتَدَيْتُمْ اهْتَدَيْتُمْ»  کیا یہ حدیث رسول اللہ ﷺ سے ثابت ہے؟ اگر حدیثِ پیغمبر ہے تو براہِ مہربانی باحوالہ جواب عنایت فرمائیں۔والسلام۔,جی ہاں ! یہ رسول اللہ ﷺ کی ایک حدیث کا حصہ ہے،پوری حدیث مشکوٰۃ شریف کے حوالہ سے ذیل میں درج کی جارہی ہے،ملاحظہ ہو!,قرآن و حدیث,تحقیق و تخریج حدیث,28213,,https://www.onlinefatawa.com/view_fatwa_unicode/28213/%E2%80%9D%D8%A3%D9%8E%D8%B5%D9%92%D8%AD%D9%8E%D8%A7%D8%A8%D9%90%D9%8A-%D9%83%D9%8E%D8%A7%D9%84%D9%86%D9%91%D9%8F%D8%AC%D9%8F%D9%88%D9%85%D9%90%E2%80%9C-%D8%AD%D8%AF%DB%8C%D8%AB%D9%90-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82
مفتی صاحب! یہ بتائیں کہ اللہ تعالیٰ کا قرآن کلام اللہ قدیم ہے؟ لیکن جو اللہ تعالیٰ کا باقی کلام ہے، مثلاً احادیث قدسیہ اور مندرجہ ذیل حدیث : ’’ینزل ربنا عزوجل کل لیلة الی سماء الدنیا حین یبقی ثلث اللیل الاخر فیقول من یدعونی فاستجیب له من یسئلنی فاعطیه من یستغفرنی فاغفرله‘‘ تو  کیایہ بھی قدیم ہیں؟ اس کو کیسے سمجھا جائے؟ جزاکم اللہ!,واضح ہو کہ احادیث قدسیہ اور دیگر کتب سماویہ بھی کلام اللہ کی طرح اللہ تعالیٰ کی صفاتِ قدیمہ ہیں۔,قرآن و حدیث,تحقیق و تخریج حدیث,29782,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/29782/%DA%A9%DB%8C%D8%A7%D9%82%D8%B1%D8%A7%D9%93%D9%86-%DA%A9%DB%8C-%D8%B7%D8%B1%D8%AD-%D8%A7%D8%AD%D8%A7%D8%AF%DB%8C%D8%AB%D9%90-%D9%82%D8%AF%D8%B3%DB%8C%DB%81-%D8%A8%DA%BE%DB%8C-%D9%82%D8%AF%DB%8C%D9%85-%DB%81%DB%8C%DA%BA%D8%9F
کیا فرماتے ہیں علماء ِکرام و مفتیانِ عظام اس مسئلہ کے بارے میں کہ میں نے ایک حدیث کے بارے میں سنا ہے جس کا مفہوم ہے کہ ہمیں اپنے کام، منصوبے ،اسفار وکاروبار وغیرہ کے متعلق قبل از وقت ظاہر نہیں کرنا چاہیے تاکہ حاسدین کے حسد سے محفوظ رہیں کیا یہ درست ہے؟ براہ ِکرم وضاحت فرمائیں کیونکہ یہ ایمان کا معاملہ ہے؟,جی ہاں! بعض احادیثِ مبارکہ سے یہی معلوم ہوتا ہے، چنانچہ معجم کبیر للطبرانی میں ’’استعینوا علی انجاح الحوائج بالکتمان فان کل ذی نعمة محسود‘‘ اپنے مقاصد کو حاصل کرنے کے لیے رازداری کو اپناؤ ، اس لیے کہ ہر نعمت والے کے ساتھ حسد کیا جاتا ہے۔,قرآن و حدیث,تحقیق و تخریج حدیث,30520,2020-10-26,https://www.onlinefatawa.com/view_fatwa_unicode/30520/%D9%85%D8%B9%D8%A7%D9%85%D9%84%D8%A7%D8%AA-%D9%82%D8%A8%D9%84-%D8%A7%D8%B2-%D9%88%D9%82%D8%AA-%D8%B1%D8%A7%D8%B2%D8%AF%D8%A7%D8%B1%DB%8C-%D9%85%DB%8C%DA%BA-%D8%B1%DA%A9%DA%BE%D9%86%DB%92-%D8%B3%DB%92-%D9%85%D8%AA%D8%B9%D9%84%D9%82-%D8%B1%D9%88%D8%A7%DB%8C%D8%AA-%D8%AB%D8%A7%D8%A8%D8%AA-%DB%81%DB%92-%DB%8C%D8%A7-%D9%86%DB%81%DB%8C%DA%BA%D8%9F
جب بندہ اپنی بیوی سے مل کریعنی مباشرت کرنے کے بعد جب غسل کرتا ہے،تو اس کےیعنی آدمی کے ہر بال کے بدلے میں ایک نیکی ملتی ہے؟,"سائل نے جس روایت کے متعلق سوال کیا ہے یہ روایت ""حدیث عطارۃ"" کے نام سے مشہور ہے اور اس میں ہر بال کے بدلہ میں ایک نیکی ملنے کے بجائے دس نیکیاں مل جانے اور دس خطائیں معاف ہوجانے کا ذکر ہے،مگر محدثین نے اس حدیث پر کلام کیا ہے،چنانچہ امام دار قطنی فرماتےہیں کہ یہ حدیث باطل ہے،اسلئے اس روایت کے مضمون پر اعتماد کرنا درست نہیں۔",قرآن و حدیث,تحقیق و تخریج حدیث,32346,,https://www.onlinefatawa.com/view_fatwa_unicode/32346/%D9%85%DB%8C%D8%A7%DA%BA-%D8%A8%DB%8C%D9%88%DB%8C-%DA%A9%DB%92-%DB%81%D9%85%D8%A8%D8%B3%D8%AA%D8%B1%DB%8C-%D9%BE%D8%B1-%D9%86%DB%8C%DA%A9%DB%8C%D8%A7%DA%BA-%D9%85%D9%84%D9%86%DB%92-%D9%88%D8%A7%D9%84%DB%8C-%D8%AD%D8%AF%DB%8C%D8%AB-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82
ایک حدیث میں نے سنی تھی کہ اگر شوہر اپنی بیوی کو حکم دے کہ پہاڑ کو دھکا لگا کر کسی جگہ منتقل کرو ،بیوی کو چاہیئے کہ وہ تب بھی اس کےحکم سے انکار نہ کرے، اگر چہ دونوں جانتے ہیں ایسا ممکن نہیں، کیا آپ بتا سکتے ہیں یہ حدیث ہے؟ یا کونسی کتاب کی ہے؟,جی ہاں! اس مضمون کی روایت مشکوۃ المصابیح میں مسند احمد کے حوالے سے نقل کی گئی ہے، جس کے الفاظ یہ ہیں: ولو أمرها أن تنقل من جبل أصفر إلى جبل أسود ومن جبل أسود إلى جبل أبيض كان ينبغي لها أن تفعله ( کہ اگر شوہر بیوی کو یہ حکم دے کہ پیلے پہاڑ کو کالے پہاڑ کی طرف اور کالے پہاڑ کو سفید پہاڑ کی طرف منتقل کرے تو اسے ایسا کر دینا چاہیئے ) اور مقصود اس حدیث سے شوہرکے جائز امور کی حتی الامکان تعمیل کرنے کی ترغیب دینا ہے۔,قرآن و حدیث,تحقیق و تخریج حدیث,35258,,https://www.onlinefatawa.com/view_fatwa_unicode/35258/%D8%B4%D9%88%DB%81%D8%B1-%DA%A9%DB%8C-%D9%81%D8%B1%D9%85%D8%A7%D9%86%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1%DB%8C-%D8%B3%DB%92-%D9%85%D8%AA%D8%B9%D9%84%D9%82-%D9%BE%DB%81%D8%A7%DA%91-%DA%A9%D9%88-%D8%AF%DA%BE%DA%A9%D8%A7-%D8%AF%DB%8C%D9%86%DB%92-%D9%88%D8%A7%D9%84%DB%8C-%D8%AD%D8%AF%DB%8C%D8%AB-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82
کیا فرماتے ہیں علماءِ  کرام! اس مسئلہ  کے بارے میں کہ  نصابی کتب میں روایت ملتی ہے کہ رسول الله  ﷺپر ایک عورت کوڑا  پھینکتی تھی ،ایک دن اس نے  کوڑانہ پھینکا تور سول اللہ ﷺ اس کےگھر تشریف لے کر گئے   تو وہ عورت بیمار تھی ، آپ صلی اللہ علیہ وسلم نے اس کے  گھر کوصاف کیا ،پانی بھرا ، تو وہ عورت آپ صلی اللہ علیہ وسلم کا اخلاق دیکھ کر مسلمان ہو گئی- کیا یہ حدیث ہے یا سنی  سنائی بات ہے یا گور نمنٹ  کا نصاب ہی اس کا حوالہ ہے ؟ اس حوالے سے شرعی رہنمائی  فرمائیں۔,مذکور قصہ تلاشِ  بسیار کے باوجود ہمیں مستند کتبِ  حدیث میں نہیں مل سکا، لہذا بغیر کسی معتبر سند کے مذکورقصہ کو حضور اکرم ﷺ  کی طرف منسوب کر کے بیان کرنے سے احتراز کرنا چاہئے ۔,قرآن و حدیث,تحقیق و تخریج حدیث,36994,2019-03-03,https://www.onlinefatawa.com/view_fatwa_unicode/36994/%D8%AD%D8%B6%D9%88%D8%B1-%EF%B7%BA-%D9%BE%D8%B1-%DA%A9%D9%88%DA%91%D8%A7--%D9%BE%DA%BE%DB%8C%DA%A9%D9%86%DB%92-%D9%88%D8%A7%D9%84%DB%8C-%D8%B9%D9%88%D8%B1%D8%AA-%DA%A9%DB%92-%D9%82%D8%B5%DB%81-%DA%A9%DB%8C-%D8%AA%D8%AD%D9%82%DB%8C%D9%82-
’’لو اجتمع الناس علی حب علیّ لما خلق اللہ النار ابداً‘‘ کیا یہ حدیث صحیح ہے اور اس کا مطلب کیا ہے؟,تمام صحابہ کرام بشمول حضرت علی رضی اللہ عنہم اجمعین سے محبت و عقیدت رکھنا  تو ہر مسلمان کیلئے ضروری اور ایمان کا حصہ ہے، جس کی احادیثِ مبارکہ میں ترغیب آئی ہے، تاہم سائل نے سوال میں جو روایت نقل کی ہے ’’لو اجتمع الناس علی حب علی لم یخلق اللہ النار‘‘ (ترجمہ: اگر تمام لوگ حضرت علیؓ کی محبت پر جمع ہوجاتے، تو اللہ پاک آگ کو پیدا نہیں کرتے) مذکور روایت کو محدثین کرام نے موضوع و من گھڑت قرار دیا ہے۔,قرآن و حدیث,تحقیق و تخریج حدیث,37337,2019-04-01,https://www.onlinefatawa.com/view_fatwa_unicode/37337/%D8%AD%D8%B6%D8%B1%D8%AA-%D8%B9%D9%84%DB%8C%D8%93-%DA%A9%DB%8C-%D9%85%D8%AD%D8%A8%D8%AA-%D9%BE%D8%B1-%D8%AA%D9%85%D8%A7%D9%85-%D9%84%D9%88%DA%AF-%D8%AC%D9%85%D8%B9-%DB%81%D9%88-%D8%AC%D8%A7%D8%AA%DB%92---%D9%85%D9%86-%DA%AF%DA%BE%DA%91%D8%AA-%D8%AD%D8%AF%DB%8C%D8%AB
